"","SampleName","Reef","Site","Habitat","Pale","Group","Well","Temperature","T1_Fm","T2_PAR1","T2_PAR2","T2_PAR3","T2_PAR4","T2_PAR5","T2_PAR6","T2_PAR7","T2_PAR8","T2_PAR9","T2_PAR10","T2_PAR11","T2_PAR12","T2_PAR13","T2_PAR14","T2_PAR15","T2_ETR1","T2_ETR2","T2_ETR3","T2_ETR4","T2_ETR5","T2_ETR6","T2_ETR7","T2_ETR8","T2_ETR9","T2_ETR10","T2_ETR11","T2_ETR12","T2_ETR13","T2_ETR14","T2_ETR15","T2_QY_Lss1","T2_QY_Lss2","T2_QY_Lss3","T2_QY_Lss4","T2_QY_Lss5","T2_QY_Lss6","T2_QY_Lss7","T2_QY_Lss8","T2_QY_Lss9","T2_QY_Lss10","T2_QY_Lss11","T2_QY_Lss12","T2_QY_Lss13","T2_QY_Lss14","T2_QY_Lss15","T2_NPQ_Lss1","T2_NPQ_Lss2","T2_NPQ_Lss3","T2_NPQ_Lss4","T2_NPQ_Lss5","T2_NPQ_Lss6","T2_NPQ_Lss7","T2_NPQ_Lss8","T2_NPQ_Lss9","T2_NPQ_Lss10","T2_NPQ_Lss11","T2_NPQ_Lss12","T2_NPQ_Lss13","T2_NPQ_Lss14","T2_NPQ_Lss15","T3_Fv/Fm_Lss1","T3_Fm","T3_QY_max"
"783","RB F21","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,6538.04,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.7247,40.1229,56.8936,68.6149,88.9908,95.5363,94.9588,96.0145,95.0995,111.2191,121.228,86.6242,102.33,83.6127,89.4139,0.58,0.56,0.47,0.41,0.41,0.36,0.3,0.27,0.23,0.24,0.24,0.16,0.17,0.13,0.13,0.08,0.06,0.13,0.21,0.28,0.43,0.64,0.81,0.94,1.11,1.28,1.5,1.54,1.68,1.87,0.59,5716.2,0.6
"784","RB F21","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,5841.79,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.1836,33.51,48.0166,61.2549,80.5702,88.5988,93.6012,96.2634,99.7935,108.0863,111.6966,92.7688,100.3068,86.6278,94.9929,0.51,0.47,0.4,0.36,0.37,0.33,0.3,0.27,0.24,0.24,0.22,0.17,0.17,0.13,0.14,0.07,0.1,0.17,0.24,0.29,0.42,0.56,0.69,0.79,0.94,1.11,1.27,1.35,1.49,1.61,0.52,4538.12,0.53
"785","RB F21","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,5885.2,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.6117,33.2919,45.9811,54.774,69.1876,72.7345,73.2072,70.383,62.6577,71.4048,78.865,61.4415,61.6301,48.8261,66.6526,0.53,0.46,0.38,0.33,0.32,0.27,0.23,0.19,0.15,0.16,0.16,0.11,0.1,0.08,0.1,0.06,0.12,0.24,0.38,0.5,0.7,0.9,1.1,1.28,1.46,1.6,1.75,1.81,1.93,1.98,0.45,4368.72,0.46
"786","RB F21","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,5991.83,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,6.7212,11.9024,7.1313,-0.083,14.0479,8.8435,2.0602,3.8618,-2.4267,10.6817,20.0176,-10.6203,-7.5932,-12.2782,-4.4048,0.28,0.17,0.06,0,0.06,0.03,0.01,0.01,-0.01,0.02,0.04,-0.02,-0.01,-0.02,-0.01,0.05,0.03,0.06,0.09,0.06,0.08,0.15,0.19,0.23,0.29,0.36,0.46,0.51,0.56,0.65,0.22,3678.19,0.22
"787","RB F22","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",1,24.5,4559.62,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.4134,35.4598,50.1425,60.4018,81.1217,89.5328,91.8151,103.1752,104.1312,110.653,124.445,113.0214,109.5265,112.4136,101.5226,0.52,0.49,0.42,0.36,0.37,0.34,0.29,0.29,0.25,0.24,0.25,0.2,0.18,0.17,0.15,0.05,0.05,0.11,0.19,0.22,0.34,0.49,0.59,0.71,0.89,1.04,1.22,1.38,1.5,1.73,0.59,4265.3,0.59
"788","RB F22","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",2,29.5,6070.36,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.4916,38.8127,55.8175,68.9122,89.636,97.1856,101.0057,108.2841,110.6973,117.0172,127.6397,108.0759,118.3594,96.7964,108.2977,0.57,0.54,0.46,0.41,0.41,0.37,0.32,0.3,0.27,0.26,0.25,0.19,0.2,0.15,0.15,0.06,0.05,0.11,0.19,0.23,0.37,0.54,0.69,0.82,1.01,1.18,1.36,1.46,1.67,1.79,0.62,5691.31,0.62
"789","RB F22","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,6703.68,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.4047,37.5243,56.016,72.4057,92.9731,103.3661,107.7081,113.0368,114.6486,120.3253,131.5678,106.4407,117.4494,97.7653,110.9729,0.57,0.52,0.47,0.43,0.43,0.39,0.34,0.31,0.28,0.26,0.26,0.19,0.19,0.15,0.16,0.04,0.05,0.1,0.15,0.18,0.3,0.45,0.6,0.73,0.91,1.08,1.31,1.41,1.59,1.73,0.6,6014.01,0.6
"790","RB F22","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,7654.48,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.7874,32.8599,45.2004,55.8706,72.0123,78.5146,81.9998,84.8764,83.1009,89.6459,99.3107,79.3036,79.035,64.8606,73.5527,0.54,0.46,0.38,0.33,0.33,0.3,0.26,0.23,0.2,0.2,0.2,0.14,0.13,0.1,0.11,0.03,0.05,0.14,0.24,0.31,0.45,0.61,0.76,0.9,1.05,1.18,1.33,1.42,1.54,1.64,0.5,5426.35,0.51
"791","RB F22","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,5198.74,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,10.0836,25.6893,29.5166,31.0907,49.1947,48.9163,44.9426,47.9338,48.8176,47.907,66.7551,40.4559,45.8593,27.6227,37.0089,0.43,0.36,0.25,0.18,0.23,0.18,0.14,0.13,0.12,0.1,0.13,0.07,0.08,0.04,0.05,0.11,0.14,0.28,0.44,0.51,0.7,0.9,1.04,1.13,1.31,1.37,1.48,1.47,1.53,1.54,0.43,4126.31,0.43
"792","RB F22","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,4837.42,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,8.468,14.6519,9.7468,3.8677,16.2216,12.2316,4.1491,-0.8318,-6.4083,4.3211,26.6254,-4.684,0.3876,-18.2583,-1.7373,0.36,0.2,0.08,0.02,0.07,0.05,0.01,0,-0.02,0.01,0.05,-0.01,0,-0.03,0,0.05,0.04,0.08,0.09,0.04,0.06,0.1,0.12,0.13,0.18,0.21,0.28,0.32,0.39,0.49,0.2,3320.42,0.21
"793","RB F23","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",1,24.5,4960,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.6266,39.3021,58.897,73.0937,96.421,108.1072,113.8059,122.0739,120.8804,132.9603,144.0467,114.608,124.1477,113.7156,122.4122,0.58,0.55,0.49,0.43,0.45,0.41,0.36,0.34,0.3,0.29,0.28,0.21,0.21,0.17,0.18,0.03,0.04,0.08,0.13,0.14,0.21,0.33,0.43,0.57,0.73,0.88,1.11,1.19,1.38,1.56,0.6,4874.06,0.6
"794","RB F23","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",2,29.5,6136.07,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.8276,38.9056,57.2994,72.7521,92.8745,101.9893,108.9713,114.0202,117.9198,125.2854,133.6084,113.1096,121.2911,116.6653,110.1254,0.58,0.54,0.48,0.43,0.43,0.39,0.35,0.32,0.29,0.27,0.26,0.2,0.2,0.18,0.16,0.03,0.05,0.1,0.14,0.17,0.26,0.38,0.49,0.6,0.74,0.88,1.06,1.15,1.3,1.46,0.61,5846.95,0.62
"795","RB F23","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,7203.76,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.3055,36.5851,53.4257,67.7861,85.4993,94.3995,99.5159,103.607,108.7368,113.4828,121.0929,108.5415,108.7244,100.105,95.2802,0.56,0.51,0.44,0.4,0.39,0.36,0.32,0.29,0.27,0.25,0.24,0.2,0.18,0.15,0.14,0.05,0.07,0.12,0.18,0.23,0.35,0.49,0.64,0.78,0.96,1.11,1.29,1.43,1.57,1.73,0.59,6330.55,0.6
"796","RB F23","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,7470.96,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.4131,35.9671,50.438,61.9843,77.1702,83.318,87.869,93.4905,89.7339,96.0628,103.4639,94.9297,85.4497,80.5926,90.1041,0.57,0.5,0.42,0.37,0.36,0.31,0.28,0.26,0.22,0.21,0.2,0.17,0.14,0.12,0.13,0.04,0.05,0.12,0.21,0.29,0.44,0.58,0.72,0.87,1.02,1.15,1.29,1.43,1.54,1.64,0.52,5343.03,0.53
"797","RB F23","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,6276.68,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,11.7531,28.4249,38.7852,46.276,58.9319,61.2488,60.3442,59.6638,55.0355,60.0676,67.3422,50.4358,51.2225,46.8099,44.7672,0.5,0.4,0.32,0.27,0.27,0.23,0.19,0.17,0.13,0.13,0.13,0.09,0.09,0.07,0.06,0.03,0.07,0.16,0.26,0.35,0.51,0.69,0.86,1.01,1.15,1.26,1.37,1.45,1.5,1.58,0.44,5014.64,0.44
"798","RB F23","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,4823.44,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,7.5208,11.1838,6.623,1.8884,9.4386,4.592,1.3622,0.5752,-2.3656,8.806,15.9664,-7.7988,-3.4681,-10.1503,1.3257,0.32,0.16,0.06,0.01,0.04,0.02,0,0,-0.01,0.02,0.03,-0.01,-0.01,-0.02,0,0.04,0.03,0.06,0.07,0.07,0.11,0.16,0.2,0.25,0.32,0.4,0.5,0.56,0.64,0.74,0.16,2796.86,0.16
"799","RB F24","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",1,24.5,4260.08,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.0012,40.0392,57.233,71.5286,90.3048,96.6415,101.236,101.7633,103.1737,112.0152,127.6663,106.1669,108.7289,101.7919,92.9243,0.59,0.56,0.48,0.42,0.42,0.36,0.32,0.28,0.25,0.24,0.25,0.19,0.18,0.16,0.13,0.04,0.04,0.09,0.13,0.16,0.3,0.45,0.61,0.74,0.91,1.04,1.22,1.32,1.47,1.65,0.62,4159.4,0.63
"800","RB F24","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",2,29.5,5597.38,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.0133,40.236,59.8222,76.0913,94.6121,104.4425,107.266,113.4133,114.7025,124.4437,132.847,117.8654,122.0315,114.1597,122.5915,0.59,0.56,0.5,0.45,0.44,0.39,0.34,0.31,0.28,0.27,0.26,0.21,0.2,0.18,0.18,0.04,0.03,0.06,0.11,0.17,0.29,0.45,0.59,0.73,0.89,1.01,1.18,1.29,1.41,1.54,0.61,5509.93,0.62
"801","RB F24","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,6240.14,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.9258,39.9216,59.0268,74.818,94.218,101.7296,108.3092,112.0975,117.4037,122.5293,133.4162,111.6888,121.7009,110.0053,111.9065,0.59,0.56,0.49,0.44,0.43,0.38,0.35,0.31,0.29,0.27,0.26,0.2,0.2,0.17,0.16,0.04,0.04,0.09,0.16,0.23,0.39,0.54,0.69,0.83,0.98,1.13,1.31,1.4,1.54,1.7,0.62,5774.73,0.62
"802","RB F24","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,6549.57,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.0717,35.4593,51.8914,65.9934,82.7382,90.165,94.1611,101.4106,98.3822,109.9029,114.6441,96.453,106.0741,97.3163,102.6646,0.55,0.49,0.43,0.39,0.38,0.34,0.3,0.28,0.24,0.24,0.23,0.17,0.18,0.15,0.15,0.04,0.06,0.12,0.2,0.28,0.43,0.58,0.71,0.87,0.99,1.14,1.3,1.36,1.49,1.61,0.52,4923.34,0.53
"803","RB F24","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,5203.37,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,11.1945,26.5368,33.9023,39.8811,51.5065,51.7171,51.6012,53.6273,52.9116,53.5287,66.5934,42.8711,55.3285,38.888,41.3186,0.47,0.37,0.28,0.24,0.24,0.2,0.16,0.15,0.13,0.12,0.13,0.08,0.09,0.06,0.06,0.05,0.1,0.21,0.33,0.43,0.61,0.79,0.94,1.07,1.24,1.34,1.47,1.5,1.58,1.65,0.43,4177.69,0.43
"804","RB F24","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,3540.33,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,8.1902,14.4587,10.8653,5.9674,16.5287,12.2068,11.0054,5.2116,7.0805,15.5015,26.1394,7e-04,10.8201,-1.9336,11.0699,0.35,0.2,0.09,0.04,0.08,0.05,0.04,0.01,0.02,0.03,0.05,0,0.02,0,0.02,0.03,0.02,0.05,0.07,0.05,0.08,0.11,0.14,0.16,0.21,0.24,0.32,0.35,0.42,0.49,0.19,2645.75,0.19
"805","RB F5","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",1,24.5,4165.61,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.9937,35.2546,52.43,66.5428,75.673,85.151,91.5962,95.3845,103.4714,101.632,97.8925,98.1325,101.6824,97.7587,89.1728,0.59,0.49,0.44,0.4,0.35,0.32,0.29,0.26,0.25,0.22,0.19,0.18,0.17,0.15,0.13,0,0.03,0.05,0.08,0.16,0.26,0.39,0.56,0.72,0.9,1.09,1.29,1.45,1.61,1.77,0.62,3403.12,0.63
"806","RB F5","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",2,29.5,5935.64,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.532,36.1207,50.4704,60.5418,65.8191,71.2523,74.8953,77.9939,76.2825,79.7958,77.8379,80.5553,78.7407,79.0906,74.3887,0.61,0.5,0.42,0.36,0.3,0.27,0.24,0.22,0.19,0.17,0.15,0.15,0.13,0.12,0.11,0,0.04,0.12,0.23,0.4,0.55,0.7,0.85,1.01,1.12,1.25,1.36,1.44,1.53,1.6,0.63,4976.5,0.63
"807","RB F5","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,6055.36,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.9984,37.1818,56.5847,73.2262,85.3317,93.9467,99.2986,104.4997,105.4363,101.3524,102.0714,101.1797,99.0093,91.1087,85.8237,0.59,0.52,0.47,0.43,0.39,0.35,0.32,0.29,0.26,0.22,0.2,0.18,0.16,0.14,0.12,0,0.03,0.05,0.1,0.19,0.33,0.49,0.67,0.86,1.08,1.27,1.43,1.61,1.78,1.9,0.58,4587.31,0.59
"808","RB F5","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,5379.63,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.1765,31.5033,44.9763,54.6646,63.471,67.6741,71.2466,72.4679,76.9207,71.4527,69.0091,63.4993,70.8843,63.3001,66.7534,0.56,0.44,0.37,0.32,0.29,0.26,0.23,0.2,0.19,0.16,0.14,0.11,0.12,0.1,0.1,0.01,0.05,0.09,0.18,0.3,0.45,0.62,0.81,0.99,1.18,1.35,1.49,1.58,1.69,1.77,0.5,3464.27,0.52
"809","RB F5","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,5320.64,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,11.7489,24.34,30.997,33.5828,35.6227,35.5654,38.0692,33.7087,35.5604,30.7695,42.9084,28.7835,34.1021,42.2073,26.776,0.5,0.34,0.26,0.2,0.16,0.13,0.12,0.09,0.09,0.07,0.08,0.05,0.06,0.06,0.04,0.02,0.13,0.26,0.42,0.59,0.75,0.87,1.01,1.1,1.2,1.21,1.32,1.35,1.35,1.41,0.43,3796.85,0.43
"810","RB F5","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,4388.53,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,8.3938,13.032,15.2144,15.9745,5.7588,16.1825,15.4748,17.8198,14.7603,12.5,19.8472,15.3393,17.0416,18.7602,18.3504,0.35,0.18,0.13,0.09,0.03,0.06,0.05,0.05,0.04,0.03,0.04,0.03,0.03,0.03,0.03,-0.01,0.01,0.01,0.01,0.08,0.16,0.18,0.21,0.24,0.28,0.3,0.34,0.38,0.42,0.47,0.28,2643.6,0.28
"811","RB F6","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",1,24.5,4909.56,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.6815,39.2202,57.5335,71.0232,80.6875,87.9557,94.8058,98.98,100.3897,100.8803,102.6018,103.1303,100.8602,96.152,87.1,0.62,0.55,0.48,0.42,0.37,0.33,0.3,0.27,0.25,0.22,0.2,0.19,0.17,0.15,0.12,-0.01,0.01,0.03,0.08,0.18,0.31,0.45,0.6,0.77,0.94,1.1,1.25,1.4,1.55,1.67,0.63,4329.93,0.63
"812","RB F6","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",2,29.5,6276.94,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.4866,38.4865,55.2242,67.3607,76.5726,83.6601,85.2062,89.9498,94.8341,95.4105,98.4695,88.9338,90.4655,90.3899,82.8163,0.61,0.54,0.46,0.4,0.35,0.32,0.27,0.25,0.23,0.21,0.19,0.16,0.15,0.14,0.12,0,0.02,0.07,0.15,0.27,0.41,0.58,0.71,0.83,0.97,1.09,1.24,1.33,1.44,1.54,0.62,5628.01,0.63
"813","RB F6","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,7151.18,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.4433,39.4559,58.4681,71.6775,81.8198,87.9875,92.4827,96.1965,99.5102,99.5989,96.9358,95.2498,96.6281,90.293,84.2732,0.61,0.55,0.49,0.43,0.38,0.33,0.3,0.27,0.24,0.22,0.19,0.17,0.16,0.14,0.12,0,0.03,0.08,0.19,0.36,0.54,0.72,0.91,1.08,1.24,1.39,1.54,1.65,1.79,1.9,0.61,5650.87,0.61
"814","RB F6","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,6141.89,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,13.6109,34.5977,50.248,61.3061,69.9013,76.5096,81.2185,84.6047,84.7009,89.8186,86.4924,81.8505,83.2057,75.8639,77.8805,0.58,0.48,0.42,0.36,0.32,0.29,0.26,0.23,0.21,0.2,0.17,0.15,0.14,0.12,0.11,0.01,0.05,0.12,0.25,0.42,0.61,0.8,1,1.19,1.35,1.53,1.69,1.79,1.92,2.01,0.49,3858.18,0.51
"815","RB F6","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,6084.13,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,11.1212,23.682,30.937,36.2911,38.0135,40.4616,38.6659,42.3361,38.7311,39.3626,38.2243,38.0363,39.2763,34.7165,30.2624,0.47,0.33,0.26,0.22,0.18,0.15,0.12,0.12,0.09,0.09,0.08,0.07,0.07,0.05,0.04,0.01,0.09,0.18,0.31,0.46,0.62,0.78,0.92,1.06,1.16,1.26,1.32,1.35,1.38,1.36,0.43,4500.39,0.43
"816","RB F6","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,5085.7,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,7.8829,10.0815,9.7079,8.6497,7.1276,6.2026,3.3013,2.5718,3.4253,4.3724,3.5438,-1.3057,0.6907,-2.2979,-7.9243,0.33,0.14,0.08,0.05,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0,0,0,-0.01,-0.01,-0.01,0.01,0.03,0.06,0.09,0.15,0.2,0.25,0.31,0.39,0.47,0.54,0.63,0.71,0.19,2970.51,0.2
"817","RB F7","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",1,24.5,5399.58,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.6658,43.9837,68.0896,86.8826,100.888,113.6671,120.1484,126.2886,130.8879,131.9835,133.6371,130.4695,131.9144,132.1354,118.3489,0.66,0.61,0.57,0.52,0.47,0.43,0.38,0.35,0.32,0.29,0.26,0.24,0.22,0.2,0.17,0.02,0.06,0.07,0.09,0.15,0.24,0.38,0.54,0.7,0.87,1.06,1.24,1.41,1.58,1.76,0.62,4115.97,0.63
"818","RB F7","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",2,29.5,7473.41,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.557,41.781,59.1823,71.7375,78.4823,81.7148,83.9884,83.7116,84.1061,82.6265,81.8207,82.2744,83.0434,81.1068,72.7913,0.66,0.58,0.49,0.43,0.36,0.31,0.27,0.23,0.21,0.18,0.16,0.15,0.14,0.12,0.1,0.01,0.04,0.07,0.13,0.23,0.36,0.5,0.66,0.81,0.97,1.12,1.28,1.42,1.56,1.72,0.6,5196.83,0.61
"819","RB F7","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",3,31.5,7179.72,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,15.3719,42.7844,65.0542,82.4384,95.8054,104.1188,110.0335,113.0809,116.5649,115.1642,117.5523,113.7557,110.6354,110.5661,102.9697,0.65,0.6,0.54,0.49,0.44,0.39,0.35,0.31,0.28,0.25,0.23,0.21,0.18,0.17,0.15,0.03,0.08,0.11,0.2,0.33,0.53,0.74,0.98,1.19,1.39,1.56,1.73,1.87,1.98,2.1,0.57,4785.34,0.59
"820","RB F7","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",4,34.5,4953.85,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,14.8558,39.7193,58.2643,72.1449,80.8328,87.7005,91.5572,90.9058,92.973,89.8891,91.0944,84.745,75.41,80.0033,62.4729,0.63,0.55,0.48,0.43,0.37,0.33,0.29,0.25,0.23,0.2,0.18,0.15,0.13,0.12,0.09,0.05,0.13,0.25,0.44,0.67,0.92,1.15,1.38,1.55,1.74,1.87,2,2.13,2.17,2.3,0.49,3146.53,0.5
"821","RB F7","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",5,35.75,3713.5,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,12.6615,29.8714,39.4557,44.9851,47.269,54.7719,48.6023,51.6652,52.7923,42.6118,42.2475,36.6672,32.7551,42.9302,40.508,0.54,0.42,0.33,0.27,0.22,0.21,0.16,0.14,0.13,0.09,0.08,0.07,0.05,0.07,0.06,0.12,0.39,0.69,0.96,1.19,1.34,1.49,1.51,1.52,1.54,1.52,1.51,1.49,1.39,1.36,0.37,2009.5,0.37
"822","RB F7","Opal Reef","Rayban","Reef flat",FALSE,"Opal Rayban flat",6,37,5025.6,59.15,179.76,300.37,420.98,541.59,662.2,782.81,903.42,1024.03,1144.64,1265.25,1385.86,1506.47,1627.08,1747.69,11.5517,16.1469,15.1083,14.1979,11.8043,8.9314,9.9222,7.1462,9.5797,6.275,6.5437,12.7059,2.2566,6.1537,6.9663,0.49,0.22,0.13,0.08,0.05,0.03,0.03,0.02,0.02,0.01,0.01,0.02,0,0.01,0.01,-0.01,-0.01,0.02,0.05,0.09,0.14,0.19,0.26,0.32,0.41,0.5,0.57,0.69,0.78,0.88,0.19,2638.06,0.19
